id,date,user_username,content,content_translation,image_description,extended_text,retweet_count,reply_count,like_count,quote_count,impression_count,topic,negative_score,neutral_score,positive_score,x,y
534,2023-04-09,LoginV,La central lechera está limpiando toda la mierda de Federico Valverde. Ya no escriben ni su nombre entero. Al estilo SEÑOR LOBO de Pulp Fiction.  Que asco me da esto . Y si le añades al pastel a la mentirosa presidenta del Valencia CF. Me quemo a lo bonzo!!!! @LibertadVCF,The dairy farm is cleaning up all the crap out of Federico Valverde. They don't even write their full name anymore. In the Mr. Wolf style of Pulp Fiction. This disgusts me. And if you add the lying president of Valencia CF to the cake. I'm burning like a bonzo!!!! @LibertadVCF,,The dairy farm is cleaning up all the crap out of Federico Valverde. They don't even write their full name anymore. In the Mr. Wolf style of Pulp Fiction. This disgusts me. And if you add the lying president of Valencia CF to the cake. I'm burning like a bonzo!!!! @LibertadVCF,0.0,0.0,1.0,0.0,130.0,14,0.9444921612739563,0.05006669461727142,0.005441080313175917,9.103996,2.7340517
535,2023-04-09,MANUFCB89,"Todos los artículos que saquen desde la central lechera van a ir dirigidos a limpiar la imagen del agresor @fedeevalverde , así se lo ha transmitido su jefe, florentino Pérez, el mayor mafioso que pisa este país, el cual tiene controlados todos los medios de comunicación. https://t.co/U0KQQRyJ4J","All the articles taken from the dairy farm will be aimed at cleaning up the image of the aggressor @fedeevalverde, as transmitted to him by his boss, Florentino Pérez, the biggest mobster in this country, who controls all the media. https://t.co/U0KQQRyJ4J",,"All the articles taken from the dairy farm will be aimed at cleaning up the image of the aggressor @fedeevalverde, as transmitted to him by his boss, Florentino Pérez, the biggest mobster in this country, who controls all the media. https://t.co/U0KQQRyJ4J",0.0,0.0,0.0,0.0,6.0,0,0.7477192282676697,0.24015431106090546,0.012126510962843895,9.8942795,1.160838
536,2023-04-09,FrancoGhio,"La conclusión a la que llegan en la central lechera es que como Valverde reaccionó mal, Baena seguramente le haya dicho algo en un partido de HACE TRES MESES. El ""tenía la pollera muy corta"" versión fútbol. https://t.co/iYqNfKchx5","The conclusion they come to at the milk plant is that since Valverde reacted badly, Baena must have said something to him in a match THREE MONTHS AGO. The “I had the skirt too short” football version. https://t.co/iYqNfKchx5",,"The conclusion they come to at the milk plant is that since Valverde reacted badly, Baena must have said something to him in a match THREE MONTHS AGO. The “I had the skirt too short” football version. https://t.co/iYqNfKchx5",0.0,0.0,1.0,0.0,309.0,2,0.5233581066131592,0.4642994701862335,0.012342425994575024,11.93833,3.0190656
537,2023-04-09,Franfb7,"Pobre @alexbbaena la campañita que le va a caer desde la central lechera va a ser terrorifica. Y eso que le han dado a él, el puñetazo","Poor @alexbbaena the little campaign that is going to fall on him from the dairy farm is going to be terrifying. And that thing they gave him, the punch",,"Poor @alexbbaena the little campaign that is going to fall on him from the dairy farm is going to be terrifying. And that thing they gave him, the punch",0.0,0.0,0.0,0.0,20.0,0,0.9065970182418823,0.08228763937950134,0.0111154243350029,10.302005,0.7954205
538,2023-04-09,heavenkevan,La central lechera lavando la imagen de Valverde quien agredió a un jugador del villarreal. Sea lo qué sea que haya causado esa reacción no debió ocurrir dicho incidente.,"The dairy farm washing the image of Valverde who assaulted a Villarreal player. Whatever caused that reaction, that incident should not have occurred.",,"The dairy farm washing the image of Valverde who assaulted a Villarreal player. Whatever caused that reaction, that incident should not have occurred.",0.0,1.0,0.0,0.0,95.0,2,0.8694348931312561,0.12463954836130142,0.005925553850829601,12.01698,3.1250565
539,2023-04-09,ValderramaFCB,"Los ataques a Baena son vergonzosos. El chaval ha recibido un puñetazo propio de los macarras que te esperaban en la puerta del instituto y se está dando veracidad a la versión de Valverde sin ningún tipo de prueba.

Lo que hay montado en la central lechera es asqueroso. https://t.co/23c7BNKi45","The attacks on Baena are shameful. The boy has received a punch typical of the badasses that were waiting for you at the school door and Valverde's version is being truthful without any kind of proof.

What's set up at the dairy plant is disgusting. https://t.co/23c7BNKi45",,"The attacks on Baena are shameful. The boy has received a punch typical of the badasses that were waiting for you at the school door and Valverde's version is being truthful without any kind of proof.

What's set up at the dairy plant is disgusting. https://t.co/23c7BNKi45",0.0,0.0,0.0,0.0,107.0,2,0.9258344173431396,0.06926655024290085,0.004899036604911089,12.081772,2.9198225
540,2023-04-09,antonio_ortegam,A Baena le van a sacar a partir de mañana hasta las veces que fue expulsado del instituto. Enviados especiales de la central lechera a su pueblo.,Baena will be removed from tomorrow until the times he was expelled from school. Special envoys from the dairy farm to their village.,,Baena will be removed from tomorrow until the times he was expelled from school. Special envoys from the dairy farm to their village.,0.0,0.0,0.0,0.0,127.0,2,0.3425675332546234,0.6445342898368835,0.012898125685751438,12.102543,2.5833573
541,2023-04-09,A_Martinez_,"Que el Atleti quiera quedar 2º (como el 13º quiere quedar 12º) también sacará la central lechera blanca algo malo, negativo y de perdedores, al tiempo…","That Atleti wants to be 2nd (as the 13th wants to be 12th) will also bring out the white milk center something bad, negative and losers, at the same time...",,"That Atleti wants to be 2nd (as the 13th wants to be 12th) will also bring out the white milk center something bad, negative and losers, at the same time...",0.0,0.0,2.0,0.0,126.0,-1,0.7653716802597046,0.22260160744190216,0.01202674861997366,9.578034,2.6690938
542,2023-04-09,angelmargu,La Central Lechera al rescate del agresor madridista. https://t.co/MADKN2jm7R,The Central Lechera to the rescue of the Madrid aggressor. https://t.co/MADKN2jm7R,,The Central Lechera to the rescue of the Madrid aggressor. https://t.co/MADKN2jm7R,0.0,0.0,0.0,0.0,17.0,5,0.04051291570067406,0.8536836504936218,0.10580336302518845,9.196039,5.7143865
543,2023-04-09,deivid_fullname,Vaya campañita se está marcando la central lechera para blanquear a un agresor......que fácil es ser jugador del Madrid . https://t.co/tUyFreZVAF,What a campaign the milk center is being marked to whitewash an aggressor... how easy it is to be a Madrid player. https://t.co/tUyFreZVAF,,What a campaign the milk center is being marked to whitewash an aggressor... how easy it is to be a Madrid player. https://t.co/tUyFreZVAF,0.0,0.0,1.0,0.0,50.0,7,0.7056202292442322,0.26420751214027405,0.03017224743962288,8.903115,4.120158
544,2023-04-09,infomegafutbol,"Baena denunciando a Valverde x agresión, estoy convencido que la metida de mierda del periodismo de la central lechera le ha animado a esto","Baena denouncing Valverde x aggression, I am convinced that the crap crap of the journalism of the dairy farm has encouraged him to do this",,"Baena denouncing Valverde x aggression, I am convinced that the crap crap of the journalism of the dairy farm has encouraged him to do this",0.0,0.0,0.0,0.0,64.0,2,0.8062529563903809,0.1815798580646515,0.01216718927025795,12.081766,2.8798614
545,2023-04-09,ManuGar32496903,"👇
Ahora el acoso a Baena por parte de la Central Lechera y toda la Caverna será desproporcionado https://t.co/2XvCe8WFBg","👇
Now the harassment of Baena by the Central Lechera and the entire Cavern will be disproportionate https://t.co/2XvCe8WFBg",,"👇
Now the harassment of Baena by the Central Lechera and the entire Cavern will be disproportionate https://t.co/2XvCe8WFBg",0.0,0.0,1.0,0.0,73.0,8,0.5235762596130371,0.45744478702545166,0.018978962674736977,9.278877,6.4971147
546,2023-04-09,jhernandez83,Así justifica la central lechera a un cobarde que pega por la espalda https://t.co/2lsDfsHPy7,This is how the milk plant justifies a coward who hits in the back https://t.co/2lsDfsHPy7,,This is how the milk plant justifies a coward who hits in the back https://t.co/2lsDfsHPy7,0.0,0.0,0.0,0.0,1942.0,0,0.8434615731239319,0.14666281640529633,0.009875642135739326,8.588887,0.56330454
547,2023-04-09,HAMARCOS,"Da igual ya has sido condenado y el agresor absuelto……@marca @diarioas @DeportesCuatro @carrusel @partidazocope @tjcope
, etc etc 
La central lechera se ha tirado a la calle y no ha quien les pare.

Eso si TÚ NO DENUNCIES 👎 https://t.co/UUyFAWCxR5","It doesn't matter you've already been convicted and the aggressor acquitted... @marca @diarioas @DeportesCuatro @carrusel @partidazocope @tjcope
, etc etc 
The dairy farm has thrown itself out into the street and there is no one to stop them.

That's if YOU DON'T REPORT 👎 https://t.co/UUyFAWCxR5",,"It doesn't matter you've already been convicted and the aggressor acquitted... @marca @diarioas @DeportesCuatro @carrusel @partidazocope @tjcope
, etc etc 
The dairy farm has thrown itself out into the street and there is no one to stop them.

That's if YOU DON'T REPORT 👎 https://t.co/UUyFAWCxR5",1.0,0.0,0.0,0.0,30.0,0,0.6340805888175964,0.34612733125686646,0.019792137667536736,10.172597,0.52839357
548,2023-04-09,GerardoGSza,"La central lechera en defensa d valverde porque les pagan o también será como con los árbitros adhonorem, les recuerdo que con Luis Enrique aún le siguen recordando la pérdida d su hija y sin ofender pero es peor q con la pérdida o no perdida de la esposa del mal parido uruguayo","The milk center in defense of Valverde because they are paid or it will also be like with the referees adhonorem, I remind you that with Luis Enrique they are still reminding him of the loss of his daughter and no offense, but it's worse than with the loss or not loss of the wife of the Uruguayan bad party",,"The milk center in defense of Valverde because they are paid or it will also be like with the referees adhonorem, I remind you that with Luis Enrique they are still reminding him of the loss of his daughter and no offense, but it's worse than with the loss or not loss of the wife of the Uruguayan bad party",0.0,0.0,0.0,0.0,30.0,2,0.7119830846786499,0.27434825897216797,0.013668672181665897,12.030832,3.694095
549,2023-04-09,manresav,"Pregunta seria, ¿cuántos partidos le caen a Valverde? 
Recordar que a Lewandoski le cayeron 3 por tocarse la nariz y que la central lechera ya ha puesto en marcha la maquinaria de lavado de cara con imagen de la mujer e hijos incluidos. Yo digo que 0 partidos.","Serious question, how many games does Valverde fall to? 
Remember that Lewandoski fell 3 because he touched his nose and that the dairy plant has already started the facelift machinery with an image of the woman and children included. I say 0 games.",,"Serious question, how many games does Valverde fall to? 
Remember that Lewandoski fell 3 because he touched his nose and that the dairy plant has already started the facelift machinery with an image of the woman and children included. I say 0 games.",0.0,1.0,0.0,0.0,128.0,2,0.37889784574508667,0.5888288021087646,0.0322732999920845,12.00591,3.1518266
550,2023-04-09,finselscullons,"Bueno, pues ya estaría. La central lechera pidiendo el premio nobel de la paz para Valverde. (director de El Mundo) https://t.co/dxj8OiIVIP","Well, that would be it. The dairy farm asking for the Nobel Peace Prize for Valverde. (director of El Mundo) https://t.co/dxj8OiIVIP",,"Well, that would be it. The dairy farm asking for the Nobel Peace Prize for Valverde. (director of El Mundo) https://t.co/dxj8OiIVIP",0.0,0.0,0.0,0.0,19.0,0,0.037558525800704956,0.6962350606918335,0.2662064731121063,9.919742,-0.57475907
551,2023-04-09,chis_torras,Comienza la máquina de la Central Lechera para limpiar la imagen del agresor y culpar al agredido. Sois una vergüenza de periodistas @partidazocope @deportescope https://t.co/jnREsUN5v7,The Dairy Plant machine starts to clean up the image of the aggressor and blame the assaulted. You are an embarrassment of journalists @partidazocope @deportescope https://t.co/jnREsUN5v7,,The Dairy Plant machine starts to clean up the image of the aggressor and blame the assaulted. You are an embarrassment of journalists @partidazocope @deportescope https://t.co/jnREsUN5v7,1.0,0.0,1.0,0.0,61.0,0,0.9098711609840393,0.084763303399086,0.005365537013858557,10.221783,0.7228666
552,2023-04-09,FCB_bastian,"Valverde la de un puñetazo a Baena y para la Central lechera la víctima es el uruguayo. Habría que comprobar lo que dijo Baena, la Bonino esa es capaz de mentir. 
Si no hay pruebas la sanción a Valverde debería ser de mínimo 4 meses como a Suárez","Valverde punched Baena and for the Central Lechera the victim is the Uruguayan. We should check what Baena said, that Bonino is capable of lying. 
If there is no evidence, the sanction against Valverde should be at least 4 months, like Suárez.",,"Valverde punched Baena and for the Central Lechera the victim is the Uruguayan. We should check what Baena said, that Bonino is capable of lying. 
If there is no evidence, the sanction against Valverde should be at least 4 months, like Suárez.",0.0,0.0,0.0,0.0,44.0,2,0.6893032193183899,0.3004969358444214,0.01019982062280178,11.978035,3.157761
553,2023-04-09,CEOprisionero,Así tiene Baena a la central lechera https://t.co/YzasWSMsya,This is how Baena has the dairy farm https://t.co/YzasWSMsya,,This is how Baena has the dairy farm https://t.co/YzasWSMsya,0.0,0.0,1.0,0.0,141.0,2,0.02073805220425129,0.9446387887001038,0.03462313115596771,12.087294,2.413191
554,2023-04-09,corismarlugo,No lo harán $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$ la central lechera está activada desde ayer https://t.co/eVTneISWwp,They won't $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$ the dairy farm has been active since yesterday https://t.co/eVTneISWwp,,They won't $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$ the dairy farm has been active since yesterday https://t.co/eVTneISWwp,0.0,0.0,0.0,0.0,12.0,0,0.31637266278266907,0.5226595997810364,0.16096767783164978,9.543203,-0.13635336
555,2023-04-09,IvanMacias1989,"Parece que Valverde ya quiso pegarle en el campo a Baena.
Menudo personaje @fedeevalverde pese a la defensa de la central lechera https://t.co/fm1tchmO4Q","It seems that Valverde already wanted to hit Baena on the field.
Quite a character @fedeevalverde despite the defense of the dairy farm https://t.co/fm1tchmO4Q",,"It seems that Valverde already wanted to hit Baena on the field.
Quite a character @fedeevalverde despite the defense of the dairy farm https://t.co/fm1tchmO4Q",0.0,1.0,3.0,1.0,1163.0,2,0.14093762636184692,0.7265564203262329,0.13250593841075897,12.09168,2.9657705
556,2023-04-09,oskorne,"Ojo a la pancarta.El mérito es no hacerte. 
Con todos los altavoces de la central lechera al servicio del Nacional madridismo. Que suerte no ser de esa lacra https://t.co/a0x5U1Iqlv","Look at the banner. The merit is not to make yourself. 
With all the speakers of the milk plant at the service of the National Madridism. How lucky not to be from that scourge https://t.co/a0x5U1Iqlv",,"Look at the banner. The merit is not to make yourself. 
With all the speakers of the milk plant at the service of the National Madridism. How lucky not to be from that scourge https://t.co/a0x5U1Iqlv",0.0,0.0,0.0,0.0,13.0,7,0.6239294409751892,0.3393847644329071,0.03668580949306488,8.797064,4.0633388
557,2023-04-09,FCBarcelona_mas,La maquinaria de la central lechera se ha puesto en marcha. Están echando a Baena a los leones por un comentario q ni siquiera se sabe si es verdad (el hombre está recibiendo amenazas de muerte para él y su familia) con tal de justificar un puñetazo.Que asco da el fútbol español,The machinery of the dairy plant has been started up and running. They are throwing Baena to the lions because of a comment that we don't even know if it's true (the man is receiving death threats for him and his family) in order to justify a punch. How disgusting Spanish football is,,The machinery of the dairy plant has been started up and running. They are throwing Baena to the lions because of a comment that we don't even know if it's true (the man is receiving death threats for him and his family) in order to justify a punch. How disgusting Spanish football is,2.0,0.0,6.0,0.0,172.0,2,0.8942825198173523,0.09970730543136597,0.006010138429701328,11.688142,3.0394135
558,2023-04-09,adeumessi,Sólo la caverna mediática es capaz de hacer quedar a Baena como el malo y a Valverde como víctima. El poder de la central lechera es un ejemplo de la corrupción de este país.,Only the media cave is capable of making Baena look like the bad guy and Valverde as a victim. The power of the dairy farm is an example of the corruption in this country.,,Only the media cave is capable of making Baena look like the bad guy and Valverde as a victim. The power of the dairy farm is an example of the corruption in this country.,2.0,0.0,5.0,0.0,128.0,2,0.8517194390296936,0.13982973992824554,0.008450734429061413,12.155142,2.8082333
559,2023-04-09,soy_yomismo,"Pobre Baena, cuando la central lechera empieza las campañas…","Poor Baena, when the dairy farm starts the campaigns...",,"Poor Baena, when the dairy farm starts the campaigns...",0.0,0.0,0.0,0.0,11.0,2,0.8411526679992676,0.14830687642097473,0.010540446266531944,12.1094265,2.537847
560,2023-04-09,Santawarrior,Valores ⁦@As_TomasRoncero⁩ ⁦@elchiringuitotv⁩ y demás caverna mediática central lechera https://t.co/6ZY7z2yT9c,Valores @As_TomasRoncero @elchiringuitotv and others Central Lechera Media Cavern https://t.co/6ZY7z2yT9c,,Valores @As_TomasRoncero @elchiringuitotv and others Central Lechera Media Cavern https://t.co/6ZY7z2yT9c,0.0,1.0,0.0,0.0,46.0,8,0.005641482304781675,0.9240315556526184,0.07032688707113266,9.196498,6.6055975
561,2023-04-09,oreig,"Los ingenieros de tapones de central lechera asturiana se han debido ir a currar a Coca cola,que complejidad donde solo había facilidad.","The cap engineers at the Asturian dairy plant had to go to work at Coca-Cola, which complexity where there was only ease.",,"The cap engineers at the Asturian dairy plant had to go to work at Coca-Cola, which complexity where there was only ease.",0.0,1.0,3.0,0.0,476.0,0,0.22831504046916962,0.7135348320007324,0.05815016105771065,8.147735,0.27014807
562,2023-04-09,JRFapuestas,"Año 2023.
La prensa de la central lechera sigue superando sus niveles de bajeza ética y moral, y son capaces de inventar cualquier cosa como buenos siervos de Florentino.

@marca 💩💩💩💩💩 https://t.co/VJXfQKvPxK","Year 2023.
The press at the dairy farm continues to exceed their levels of ethical and moral baseness, and they are capable of inventing anything like Florentino's good servants.

@marca 💩💩💩💩💩 https://t.co/VJXfQKvPxK",,"Year 2023.
The press at the dairy farm continues to exceed their levels of ethical and moral baseness, and they are capable of inventing anything like Florentino's good servants.

@marca 💩💩💩💩💩 https://t.co/VJXfQKvPxK",0.0,0.0,0.0,0.0,393.0,0,0.8264598250389099,0.15910989046096802,0.014430281706154346,9.663692,0.9634005
563,2023-04-09,ro_real14,La manipulación por parte de la central lechera es tan grande que van a lograr que Valverde sea la víctima y Baena el malo de la historia.,The manipulation by the dairy farm is so great that they are going to make Valverde the victim and Baena the bad guy in the story.,,The manipulation by the dairy farm is so great that they are going to make Valverde the victim and Baena the bad guy in the story.,0.0,0.0,1.0,0.0,41.0,2,0.6694616079330444,0.28740090131759644,0.0431375689804554,12.135543,2.800584
564,2023-04-09,errelondon,"Alex Baena, da igual que hace tres meses dijeras o no dijeras lo que dicen, el caso es que hay que justificar si o si la agresión y la central lechera ya ha puesto la maquinaria a funcionar, aquí solo hay una víctima y son los de siempre.","Alex Baena, it doesn't matter if three months ago you said or didn't say what they say, the fact is that you have to justify if or if the aggression and the dairy farm has already started the machinery to work, there is only one victim here and they are the same as always.",,"Alex Baena, it doesn't matter if three months ago you said or didn't say what they say, the fact is that you have to justify if or if the aggression and the dairy farm has already started the machinery to work, there is only one victim here and they are the same as always.",1.0,0.0,0.0,0.0,64.0,0,0.7843775153160095,0.2072385847568512,0.00838381052017212,10.061558,0.34140143
565,2023-04-09,jonuler,La central lechera a pleno rendimiento https://t.co/fespJqhZWm,The full-fledged dairy farm https://t.co/fespJqhZWm,,The full-fledged dairy farm https://t.co/fespJqhZWm,0.0,0.0,0.0,0.0,30.0,0,0.019627375528216362,0.8721493482589722,0.10822328180074692,9.3661175,-0.36174527
566,2023-04-09,WendyFCB2023,"El entorno del puto Valverde justifica la agresión a Baena?????
La puta central lechera blanqueando esto en 3,2,1.....si Tronquicius provoca es porque le dan patadas, si agreden es porque ""hubo antes otra cosa""... 
Lógica Mierdidista🖕🖕🖕🖕
MHDP","Does the environment of the damn Valverde justify the attack on Baena?????
The hooker milk plant bleaching this in 3,2.1... if Tronquicius provokes it is because they kick him, if they attack it is because “there was something else before”... 
Shittist Logic 🖕🖕🖕🖕
MHDP",,"Does the environment of the damn Valverde justify the attack on Baena?????
The hooker milk plant bleaching this in 3,2.1... if Tronquicius provokes it is because they kick him, if they attack it is because “there was something else before”... 
Shittist Logic 🖕🖕🖕🖕
MHDP",0.0,2.0,10.0,0.0,339.0,2,0.9086503386497498,0.08574710041284561,0.005602593068033457,12.039991,2.931907
567,2023-04-09,XeromoKersey,"¿5 días?, La central lechera está onfire https://t.co/dSrinaKpWd","5 days? , The dairy farm is onfire https://t.co/dSrinaKpWd",,"5 days? , The dairy farm is onfire https://t.co/dSrinaKpWd",0.0,0.0,4.0,0.0,456.0,0,0.40139955282211304,0.5667826533317566,0.03181777149438858,9.4424515,-0.19589336
568,2023-04-09,Catalunyalleida,"El madridismo y la central lechera ya ha sentenciado a Baena, y Valverde es un héroe...Valverde con su actuación lo tenía pensado de hace días, https://t.co/CdcR6iUsas","Madridism and the dairy farm have already sentenced Baena, and Valverde is a hero... Valverde thought about it days ago with his performance, https://t.co/CdcR6iUsas",,"Madridism and the dairy farm have already sentenced Baena, and Valverde is a hero... Valverde thought about it days ago with his performance, https://t.co/CdcR6iUsas",0.0,0.0,1.0,0.0,60.0,2,0.050043877214193344,0.6696295142173767,0.2803265452384949,11.964429,3.0627265
569,2023-04-09,XeromoKersey,"Amigo ya da igual que desmientas nada, la central lechera y los muñecos de ventrílocuo blancos  están atope y te tiran toda la mierda que puedan. https://t.co/JelJ0Aih6A","Dude, it doesn't matter if you deny anything, the milk plant and the white ventriloquist dolls are clumsy and throw all the crap they can at you. https://t.co/JelJ0Aih6A",,"Dude, it doesn't matter if you deny anything, the milk plant and the white ventriloquist dolls are clumsy and throw all the crap they can at you. https://t.co/JelJ0Aih6A",0.0,3.0,6.0,0.0,727.0,0,0.9050020575523376,0.08619032800197601,0.008807585574686527,8.61521,0.86544704
570,2023-04-09,Catalunyalleida,"Das por válido lo que dice el entorno de Valverde....tenemos que creer a Valverde, si lo hace Gavi, ya estaría toda la central lechera pidiendo prisión mínimo..pero es Valverde, jugador del RM. https://t.co/k7tcnufhEQ","You take for granted what the Valverde environment says... we have to believe Valverde, if Gavi does, the entire dairy farm would already be asking for minimum imprisonment... but it's Valverde, RM player. https://t.co/k7tcnufhEQ",,"You take for granted what the Valverde environment says... we have to believe Valverde, if Gavi does, the entire dairy farm would already be asking for minimum imprisonment... but it's Valverde, RM player. https://t.co/k7tcnufhEQ",0.0,0.0,1.0,0.0,28.0,2,0.39509913325309753,0.5580399036407471,0.04686100035905838,12.1096,3.097198
571,2023-04-09,Catalunyalleida,"Y si no lo dijo? Que hacemos con Valverde? Ah que es del RM...llega a ser Baena el que espera en el párking y da un puñetazo a Valverde, el madridismo y central lechera mínimo pedirían 20 partidos de expulsión https://t.co/jX12QoCOPJ","What if he didn't say it? What do we do with Valverde? Oh, it's from the RM... it becomes Baena who waits in the parking lot and punches Valverde, the Madridism and the minimum dairy farm would ask for 20 games of expulsion https://t.co/jX12QoCOPJ",,"What if he didn't say it? What do we do with Valverde? Oh, it's from the RM... it becomes Baena who waits in the parking lot and punches Valverde, the Madridism and the minimum dairy farm would ask for 20 games of expulsion https://t.co/jX12QoCOPJ",0.0,1.0,0.0,0.0,79.0,2,0.48072919249534607,0.4956364929676056,0.023634351789951324,11.9303875,3.068983
572,2023-04-09,PerfilBarca,"Da igual lo que diga Baena, pq la central lechera ya ha montado el relato para justificar al macarra https://t.co/1aiQDlstLf","It doesn't matter what Baena says, because the dairy farm has already set up the story to justify the macarra https://t.co/1aiQDlstLf",,"It doesn't matter what Baena says, because the dairy farm has already set up the story to justify the macarra https://t.co/1aiQDlstLf",0.0,0.0,2.0,0.0,109.0,2,0.45772287249565125,0.5202896595001221,0.021987508982419968,12.098098,2.4672554
573,2023-04-09,Catalunyalleida,"Será al revés, sancionarán a Baena, el RM y la central lechera ya está trabajando para que Valverde no tenga sanción. https://t.co/sqGmUsO4C2","It will be the other way around, Baena will be sanctioned, the RM and the dairy farm is already working so that Valverde does not have a sanction. https://t.co/sqGmUsO4C2",,"It will be the other way around, Baena will be sanctioned, the RM and the dairy farm is already working so that Valverde does not have a sanction. https://t.co/sqGmUsO4C2",0.0,0.0,0.0,0.0,74.0,2,0.10351239144802094,0.8475126624107361,0.048974957317113876,12.035101,2.8748431
574,2023-04-11,Finanzasrh,"José Carlos Díez, el fundador de AC Hotels y Central Lechera Asturiana lanzan un fondo de capital riesgo https://t.co/NrwP14TN9h vía @cincodiascom @josecdiez","José Carlos Díez, the founder of AC Hotels and Central Lechera Asturiana launch a venture capital fund https://t.co/NrwP14TN9h via @cincodiascom @josecdiez",,"José Carlos Díez, the founder of AC Hotels and Central Lechera Asturiana launch a venture capital fund https://t.co/NrwP14TN9h via @cincodiascom @josecdiez",0.0,0.0,0.0,0.0,1.0,15,0.00708668353036046,0.9011223912239075,0.09179094433784485,3.9291525,4.5458765
575,2023-04-11,SpainCapOficial,"José Carlos Díez, el fundador de AC Hotels y Central Lechera Asturiana lanzan un fondo de capital riesgo https://t.co/BxEl2LcJiy a través de @cincodiascom","José Carlos Díez, the founder of AC Hotels and Central Lechera Asturiana launch a venture capital fund https://t.co/BxEl2LcJiy through @cincodiascom",,"José Carlos Díez, the founder of AC Hotels and Central Lechera Asturiana launch a venture capital fund https://t.co/BxEl2LcJiy through @cincodiascom",1.0,0.0,0.0,0.0,75.0,15,0.007188428658992052,0.8863857984542847,0.10642574727535248,3.88671,4.5882735
576,2023-04-10,iThorx11,Esto lo que le está pasando a él es fruto de el poder que tiene la central lechera para siempre tergiversar todo a favor de ellos sin importar el daño irreparable que pueden causar al restó.@jotajordi13 https://t.co/gkVRDaMQui,What is happening to him is the result of the power that the dairy farm has to always distort everything in their favor regardless of the irreparable damage they may cause to the rest. @jotajordi13 https://t.co/gkVRDaMQui,,What is happening to him is the result of the power that the dairy farm has to always distort everything in their favor regardless of the irreparable damage they may cause to the rest. @jotajordi13 https://t.co/gkVRDaMQui,0.0,0.0,0.0,0.0,6.0,0,0.7438032031059265,0.24707798659801483,0.009118822403252125,10.2058115,0.7366827
577,2023-04-10,jujemaro1992,"Cuando la central lechera se pone manos a la obra no hay límites. Pepe por poco mata de un puntapié en la nuca a Albín, y Albín también tuvo la culpa. 
Al menos va a ir a juicio y ALGUIEN quedará en evidencia. O quizás según de que lado caiga, sepan más que los jueces. Total... https://t.co/GU33onrbvk","When the dairy farm gets down to business, there are no limits. Pepe nearly kicked Albin to death with a kick in the back of the head, and Albín was also to blame. 
At least he's going to trial and SOMEONE will be in evidence. Or maybe depending on which side it falls on, they know more than the judges. Total... https://t.co/GU33onrbvk",,"When the dairy farm gets down to business, there are no limits. Pepe nearly kicked Albin to death with a kick in the back of the head, and Albín was also to blame. 
At least he's going to trial and SOMEONE will be in evidence. Or maybe depending on which side it falls on, they know more than the judges. Total... https://t.co/GU33onrbvk",2.0,1.0,3.0,0.0,223.0,0,0.7471446394920349,0.23825973272323608,0.014595652930438519,10.149012,1.0541358
578,2023-04-10,carliitoos9_,"de lo que hay pruebas es de los insultos a la familia de baena, de lo de valverde sigue sin haber ni una. que a la central lechera la encanta juzgar https://t.co/IWhaTBVlJ3","What there is evidence of is the insults to Baena's family, about Valverde there is still not one. That the dairy farm loves to judge https://t.co/IWhaTBVlJ3",,"What there is evidence of is the insults to Baena's family, about Valverde there is still not one. That the dairy farm loves to judge https://t.co/IWhaTBVlJ3",3.0,1.0,39.0,0.0,3833.0,2,0.5527691841125488,0.4228379726409912,0.02439284510910511,12.098634,2.9346728
579,2023-04-10,Cami_RV,Y acá un montón defendiendo a Valverde. La central lechera hace bien su trabajo lavando mentes. https://t.co/XJv8VsxGYG,And here is a lot defending Valverde. The dairy farm does its job well washing minds. https://t.co/XJv8VsxGYG,,And here is a lot defending Valverde. The dairy farm does its job well washing minds. https://t.co/XJv8VsxGYG,0.0,1.0,1.0,0.0,632.0,2,0.12133732438087463,0.6324748992919922,0.24618776142597198,12.191225,2.974717
580,2023-04-10,FranJuSauki,Los madridistas que envían estos mensajes se lo deberían de hacer mirar. Y la central lechera ya es hora de ir cerrandola https://t.co/NNPqFVm9ro,The Madridistas who send these messages should make them watch it. And the dairy farm is about time to close it https://t.co/NNPqFVm9ro,,The Madridistas who send these messages should make them watch it. And the dairy farm is about time to close it https://t.co/NNPqFVm9ro,0.0,0.0,0.0,0.0,97.0,7,0.424958735704422,0.5398373603820801,0.03520384803414345,9.006921,3.8009784
581,2023-04-10,PerfilBarca,"No son fans de Valverde, son vikingos alentados por la central lechera https://t.co/nhHgDTz5pn","They are not fans of Valverde, they are Vikings encouraged by the dairy farm https://t.co/nhHgDTz5pn",,"They are not fans of Valverde, they are Vikings encouraged by the dairy farm https://t.co/nhHgDTz5pn",1.0,0.0,3.0,0.0,157.0,2,0.46565812826156616,0.5039396286010742,0.030402252450585365,12.2187,3.0064478
